from,to,value,
ip_2_3424,ip_2_3425,horizontal,
ip_2_3429,ip_2_3430,horizontal,
ip_2_3435,ip_2_3436,horizontal,
ip_2_3439,ip_2_3440,horizontal,
ip_2_3446,ip_2_3447,horizontal,
ip_2_3450,ip_2_3451,horizontal,
ip_2_3454,ip_2_3455,horizontal,
ip_2_3458,ip_2_3459,horizontal,
ip_2_3463,ip_2_3464,horizontal,
ip_2_3466,ip_2_3467,horizontal,
ip_2_3473,ip_2_3474,horizontal,
ip_2_3475,ip_2_3476,horizontal,
ip_2_3479,ip_2_3480,horizontal,
ip_2_3483,ip_2_3484,horizontal,
ip_2_3490,ip_2_3491,vertical,
ip_2_3491,ip_2_3492,vertical,
ip_2_3494,ip_2_3495,horizontal,
ip_2_3502,ip_2_3503,horizontal,
ip_2_3505,ip_2_3506,horizontal,
ip_2_3511,ip_2_3512,horizontal,
ip_2_3514,ip_2_3515,horizontal,
ip_2_3519,ip_2_3520,horizontal,
ip_2_3532,ip_2_3533,horizontal,
ip_2_3541,ip_2_3542,horizontal,
ip_2_3548,ip_2_3549,horizontal,
ip_2_3553,ip_2_3554,horizontal,
ip_2_3556,ip_2_3557,horizontal,
ip_2_3562,ip_2_3563,horizontal,
ip_2_3565,ip_2_3566,horizontal,
ip_2_3569,ip_2_3570,horizontal,
ip_2_3572,ip_2_3573,horizontal,
ip_2_3581,ip_2_3582,horizontal,
ip_2_3586,ip_2_3587,horizontal,
ip_2_3595,ip_2_3596,horizontal,
ip_2_3597,ip_2_3598,horizontal,
ip_2_3601,ip_2_3602,horizontal,
ip_2_3613,ip_2_3614,horizontal,
ip_2_3617,ip_2_3618,horizontal,
ip_2_3622,ip_2_3623,horizontal,
ip_2_3629,ip_2_3630,horizontal,
ip_2_3638,ip_2_3639,horizontal,
ip_2_3643,ip_2_3644,horizontal,
ip_2_3652,ip_2_3653,horizontal,
ip_2_3656,ip_2_3657,horizontal,
ip_2_3659,ip_2_3660,horizontal,
ip_2_3669,ip_2_3670,horizontal,
ip_2_3673,ip_2_3674,horizontal,
ip_2_3676,ip_2_3677,horizontal,
ip_2_3685,ip_2_3686,horizontal,
ip_2_3687,ip_2_3688,horizontal,
ip_2_3696,ip_2_3697,horizontal,
ip_2_3703,ip_2_3704,horizontal,
ip_2_3708,ip_2_3709,horizontal,
ip_2_3716,ip_2_3717,horizontal,
ip_2_3724,ip_2_3725,horizontal,
ip_2_3737,ip_2_3738,horizontal,
ip_2_3742,ip_2_3743,horizontal,
ip_2_3747,ip_2_3748,horizontal,
ip_2_3751,ip_2_3752,horizontal,
ip_2_3753,ip_2_3754,horizontal,
ip_2_3759,ip_2_3760,horizontal,
ip_2_3765,ip_2_3766,horizontal,
ip_2_3767,ip_2_3768,horizontal,
ip_2_3774,ip_2_3775,horizontal,
ip_2_3776,ip_2_3777,horizontal,
ip_2_3779,ip_2_3780,horizontal,
ip_2_3790,ip_2_3791,vertical,
ip_2_3791,ip_2_3792,vertical,
ip_2_3797,ip_2_3798,horizontal,
ip_2_3799,ip_2_3800,horizontal,
ip_2_3805,ip_2_3806,horizontal,
ip_2_3812,ip_2_3813,horizontal,
ip_2_3817,ip_2_3818,horizontal,
ip_2_3820,ip_2_3821,horizontal,
ip_2_3826,ip_2_3827,horizontal,
ip_2_3840,ip_2_3841,horizontal,
ip_2_3850,ip_2_3851,horizontal,
ip_2_3853,ip_2_3854,horizontal,
ip_2_3857,ip_2_3858,horizontal,
ip_2_3861,ip_2_3862,horizontal,
ip_2_3864,ip_2_3865,horizontal,
ip_2_3872,ip_2_3873,horizontal,
ip_2_3878,ip_2_3879,horizontal,
ip_2_3880,ip_2_3881,horizontal,
ip_2_3888,ip_2_3889,horizontal,
ip_2_3891,ip_2_3892,horizontal,
ip_2_3904,ip_2_3905,horizontal,
ip_2_3908,ip_2_3909,horizontal,
ip_2_3913,ip_2_3914,horizontal,
ip_2_3920,ip_2_3921,horizontal,
ip_2_3922,ip_2_3923,horizontal,
ip_2_3926,ip_2_3927,horizontal,
ip_2_3930,ip_2_3931,horizontal,
ip_2_3933,ip_2_3934,horizontal,
ip_2_3941,ip_2_3942,horizontal,
ip_2_3943,ip_2_3944,horizontal,
ip_2_3947,ip_2_3948,horizontal,
ip_2_3950,ip_2_3951,horizontal,
ip_2_3957,ip_2_3958,horizontal,
ip_2_3964,ip_2_3965,horizontal,
ip_2_3967,ip_2_3968,horizontal,
ip_2_3976,ip_2_3977,horizontal,
ip_2_3981,ip_2_3982,horizontal,
ip_2_3991,ip_2_3992,horizontal,
ip_2_3993,ip_2_3994,horizontal,
ip_2_3998,ip_2_3999,horizontal,
ip_2_4005,ip_2_4006,horizontal,
ip_2_4007,ip_2_4008,horizontal,
ip_2_4011,ip_2_4012,horizontal,
ip_2_4014,ip_2_4015,horizontal,
ip_2_4024,ip_2_4025,horizontal,
ip_2_4030,ip_2_4031,horizontal,
ip_2_4032,ip_2_4033,horizontal,
ip_2_4036,ip_2_4037,horizontal,
ip_2_4040,ip_2_4041,horizontal,
ip_2_4044,ip_2_4045,horizontal,
ip_2_4050,ip_2_4051,horizontal,
ip_2_4057,ip_2_4058,horizontal,
ip_2_4059,ip_2_4060,horizontal,
ip_2_4064,ip_2_4065,horizontal,
ip_2_4069,ip_2_4070,horizontal,
ip_2_4078,ip_2_4079,horizontal,
ip_2_4080,ip_2_4081,horizontal,
ip_2_4089,ip_2_4090,horizontal,
ip_2_4092,ip_2_4093,horizontal,
ip_2_4095,ip_2_4096,horizontal,
ip_2_4097,ip_2_4098,horizontal,
ip_2_4106,ip_2_4107,horizontal,
ip_2_4108,ip_2_4109,horizontal,
ip_2_4120,ip_2_4121,horizontal,
ip_2_4123,ip_2_4124,horizontal,
ip_2_4132,ip_2_4133,horizontal,
ip_2_4135,ip_2_4136,horizontal,
ip_2_4143,ip_2_4144,horizontal,
ip_2_4146,ip_2_4147,horizontal,
ip_2_4152,ip_2_4153,horizontal,
ip_2_4156,ip_2_4157,horizontal,
ip_2_4167,ip_2_4168,horizontal,
ip_2_4171,ip_2_4172,horizontal,
ip_2_4174,ip_2_4175,horizontal,
ip_2_4179,ip_2_4180,horizontal,
ip_2_4182,ip_2_4183,horizontal,
ip_2_4189,ip_2_4190,horizontal,
ip_2_4192,ip_2_4193,horizontal,
ip_2_4200,ip_2_4201,horizontal,
ip_2_4205,ip_2_4206,horizontal,
ip_2_4208,ip_2_4209,horizontal,
ip_2_4214,ip_2_4215,horizontal,
ip_2_4218,ip_2_4219,horizontal,
ip_2_4231,ip_2_4232,horizontal,
ip_2_4236,ip_2_4237,horizontal,
ip_2_4240,ip_2_4241,horizontal,
ip_2_4244,ip_2_4245,horizontal,
ip_2_4247,ip_2_4248,horizontal,
ip_2_4250,ip_2_4251,horizontal,
ip_2_4259,ip_2_4260,horizontal,
ip_2_4267,ip_2_4268,horizontal,
ip_2_4273,ip_2_4274,horizontal,
ip_2_4276,ip_2_4277,horizontal,
ip_2_4283,ip_2_4284,horizontal,
ip_2_4287,ip_2_4288,horizontal,
ip_2_4295,ip_2_4296,horizontal,
ip_2_4298,ip_2_4299,horizontal,
ip_2_4307,ip_2_4308,horizontal,
ip_2_4312,ip_2_4313,horizontal,
ip_2_4316,ip_2_4317,horizontal,
ip_2_4319,ip_2_4320,horizontal,
ip_2_4325,ip_2_4326,horizontal,
ip_2_4327,ip_2_4328,horizontal,
ip_2_4333,ip_2_4334,horizontal,
ip_2_4338,ip_2_4339,horizontal,
ip_2_4342,ip_2_4343,horizontal,
ip_2_4344,ip_2_4345,horizontal,
ip_2_4354,ip_2_4355,horizontal,
ip_2_4358,ip_2_4359,horizontal,
ip_2_4360,ip_2_4361,horizontal,
ip_2_4363,ip_2_4364,horizontal,
ip_2_4373,ip_2_4374,horizontal,
ip_2_4379,ip_2_4380,horizontal,
ip_2_4383,ip_2_4384,horizontal,
ip_2_4393,ip_2_4394,horizontal,
ip_2_4397,ip_2_4398,horizontal,
ip_2_4401,ip_2_4402,horizontal,
ip_2_4406,ip_2_4407,horizontal,
ip_2_4411,ip_2_4412,horizontal,
ip_2_4415,ip_2_4416,horizontal,
ip_2_4423,ip_2_4424,vertical,
ip_2_4424,ip_2_4425,vertical,
ip_2_4427,ip_2_4428,horizontal,
ip_2_4433,ip_2_4434,horizontal,
ip_2_4440,ip_2_4441,horizontal,
ip_2_4448,ip_2_4449,horizontal,
ip_2_4454,ip_2_4455,horizontal,
ip_2_4459,ip_2_4460,horizontal,
ip_2_4470,ip_2_4471,horizontal,
ip_2_4473,ip_2_4474,horizontal,
ip_2_4482,ip_2_4483,horizontal,
ip_2_4486,ip_2_4487,horizontal,
ip_2_4493,ip_2_4494,horizontal,
ip_2_4495,ip_2_4496,horizontal,
ip_2_4504,ip_2_4505,horizontal,
ip_2_4506,ip_2_4507,horizontal,
ip_2_4518,ip_2_4519,horizontal,
ip_2_4522,ip_2_4523,horizontal,
ip_2_4535,ip_2_4536,horizontal,
ip_2_4545,ip_2_4546,horizontal,
ip_2_4547,ip_2_4548,horizontal,
ip_2_4555,ip_2_4556,horizontal,
ip_2_4559,ip_2_4560,horizontal,
ip_2_4563,ip_2_4564,horizontal,
ip_2_4576,ip_2_4577,horizontal,
ip_2_4581,ip_2_4582,horizontal,
ip_2_4587,ip_2_4588,horizontal,
ip_2_4589,ip_2_4590,horizontal,
ip_2_4596,ip_2_4597,horizontal,
ip_2_4598,ip_2_4599,horizontal,
ip_2_4607,ip_2_4608,horizontal,
ip_2_4612,ip_2_4613,horizontal,
ip_2_4617,ip_2_4618,horizontal,
ip_2_4619,ip_2_4620,horizontal,
ip_2_4622,ip_2_4623,horizontal,
ip_2_4628,ip_2_4629,horizontal,
ip_2_4630,ip_2_4631,horizontal,
ip_2_4634,ip_2_4635,horizontal,
ip_2_4645,ip_2_4646,horizontal,
ip_2_4649,ip_2_4650,horizontal,
ip_2_4652,ip_2_4653,horizontal,
ip_2_4659,ip_2_4660,horizontal,
ip_2_4664,ip_2_4665,horizontal,
ip_2_4669,ip_2_4670,horizontal,
ip_2_4672,ip_2_4673,horizontal,
ip_2_4683,ip_2_4684,horizontal,
ip_2_4690,ip_2_4691,horizontal,
ip_2_4693,ip_2_4694,horizontal,
ip_2_4701,ip_2_4702,horizontal,
ip_2_4705,ip_2_4706,horizontal,
ip_2_4710,ip_2_4711,horizontal,
ip_2_4713,ip_2_4714,horizontal,
ip_2_4725,ip_2_4726,horizontal,
ip_2_4728,ip_2_4729,horizontal,
ip_2_4732,ip_2_4733,horizontal,
ip_2_4739,ip_2_4740,horizontal,
ip_2_4741,ip_2_4742,horizontal,
ip_2_4745,ip_2_4746,horizontal,
ip_2_4749,ip_2_4750,horizontal,
ip_2_4752,ip_2_4753,horizontal,
ip_2_4761,ip_2_4762,vertical,
ip_2_4762,ip_2_4763,vertical,
ip_2_4769,ip_2_4770,horizontal,
ip_2_4772,ip_2_4773,horizontal,
ip_2_4778,ip_2_4779,horizontal,
ip_2_4782,ip_2_4783,horizontal,
ip_2_4785,ip_2_4786,horizontal,
ip_2_4793,ip_2_4794,horizontal,
ip_2_4798,ip_2_4799,horizontal,
ip_2_4805,ip_2_4806,horizontal,
ip_2_4809,ip_2_4810,horizontal,
ip_2_4821,ip_2_4822,horizontal,
ip_2_4826,ip_2_4827,horizontal,
ip_2_4829,ip_2_4830,horizontal,
ip_2_4837,ip_2_4838,horizontal,
ip_2_4841,ip_2_4842,horizontal,
ip_2_4846,ip_2_4847,horizontal,
ip_2_4850,ip_2_4851,horizontal,
ip_2_4856,ip_2_4857,vertical,
ip_2_4857,ip_2_4858,vertical,
ip_2_4863,ip_2_4864,horizontal,
ip_2_4867,ip_2_4868,horizontal,
ip_2_4870,ip_2_4871,horizontal,
ip_2_4887,ip_2_4888,horizontal,
ip_2_4889,ip_2_4890,horizontal,
ip_2_4893,ip_2_4894,horizontal,
ip_2_4897,ip_2_4898,vertical,
ip_2_4898,ip_2_4899,vertical,
ip_2_4903,ip_2_4904,horizontal,
ip_2_4906,ip_2_4907,horizontal,
ip_2_4911,ip_2_4912,horizontal,
ip_2_4914,ip_2_4915,horizontal,
ip_2_4918,ip_2_4919,horizontal,
ip_2_4920,ip_2_4921,horizontal,
ip_2_4924,ip_2_4925,horizontal,
ip_2_4927,ip_2_4928,horizontal,
ip_2_4934,ip_2_4935,horizontal,
ip_2_4937,ip_2_4938,horizontal,
ip_2_4945,ip_2_4946,horizontal,
ip_2_4949,ip_2_4950,horizontal,
ip_2_4966,ip_2_4967,vertical,
ip_2_4967,ip_2_4968,vertical,
ip_2_4979,ip_2_4980,horizontal,
ip_2_4986,ip_2_4987,horizontal,
ip_2_4990,ip_2_4991,horizontal,
ip_2_4997,ip_2_4998,horizontal,
ip_2_5001,ip_2_5002,horizontal,
ip_2_5010,ip_2_5011,horizontal,
ip_2_5013,ip_2_5014,horizontal,
ip_2_5019,ip_2_5020,horizontal,
ip_2_5022,ip_2_5023,horizontal,
ip_2_5027,ip_2_5028,horizontal,
ip_2_5029,ip_2_5030,horizontal,
ip_2_5033,ip_2_5034,horizontal,
ip_2_5036,ip_2_5037,horizontal,
ip_2_5045,ip_2_5046,horizontal,
ip_2_5050,ip_2_5051,horizontal,
ip_2_5057,ip_2_5058,horizontal,
ip_2_5060,ip_2_5061,horizontal,
ip_2_5063,ip_2_5064,horizontal,
ip_2_5069,ip_2_5070,horizontal,
ip_2_5074,ip_2_5075,horizontal,
ip_2_5079,ip_2_5080,horizontal,
ip_2_5083,ip_2_5084,horizontal,
ip_2_5086,ip_2_5087,horizontal,
ip_2_5105,ip_2_5106,vertical,
ip_2_5106,ip_2_5107,vertical,
ip_2_5113,ip_2_5114,horizontal,
ip_2_5117,ip_2_5118,horizontal,
ip_2_5120,ip_2_5121,horizontal,
ip_2_5128,ip_2_5129,horizontal,
ip_2_5131,ip_2_5132,horizontal,
ip_2_5141,ip_2_5142,horizontal,
ip_2_5145,ip_2_5146,horizontal,
ip_2_5148,ip_2_5149,horizontal,
ip_2_5152,ip_2_5153,horizontal,
ip_2_5154,ip_2_5155,horizontal,
ip_2_5162,ip_2_5163,horizontal,
ip_2_5165,ip_2_5166,horizontal,
ip_2_5167,ip_2_5168,horizontal,
ip_2_5174,ip_2_5175,horizontal,
ip_2_5179,ip_2_5180,horizontal,
ip_2_5187,ip_2_5188,horizontal,
ip_2_5192,ip_2_5193,horizontal,
ip_2_5201,ip_2_5202,vertical,
ip_2_5202,ip_2_5203,vertical,
ip_2_5209,ip_2_5210,horizontal,
ip_2_5219,ip_2_5220,horizontal,
ip_2_5222,ip_2_5223,horizontal,
ip_2_5225,ip_2_5226,horizontal,
ip_2_5235,ip_2_5236,horizontal,
ip_2_5240,ip_2_5241,horizontal,
ip_2_5243,ip_2_5244,horizontal,
ip_2_5247,ip_2_5248,horizontal,
ip_2_5249,ip_2_5250,horizontal,
ip_2_5258,ip_2_5259,horizontal,
ip_2_5267,ip_2_5268,horizontal,
ip_2_5270,ip_2_5271,horizontal,
ip_2_5282,ip_2_5283,horizontal,
ip_2_5294,ip_2_5295,horizontal,
ip_2_5299,ip_2_5300,horizontal,
ip_2_5302,ip_2_5303,horizontal,
ip_2_5305,ip_2_5306,horizontal,
ip_2_5317,ip_2_5318,horizontal,
ip_2_5320,ip_2_5321,horizontal,
ip_2_5335,ip_2_5336,vertical,
ip_2_5336,ip_2_5337,vertical,
ip_2_5340,ip_2_5341,horizontal,
ip_2_5347,ip_2_5348,horizontal,
ip_2_5351,ip_2_5352,horizontal,
ip_2_5361,ip_2_5362,horizontal,
ip_2_5366,ip_2_5367,horizontal,
ip_2_5369,ip_2_5370,horizontal,
ip_2_5375,ip_2_5376,horizontal,
ip_2_5380,ip_2_5381,horizontal,
ip_2_5384,ip_2_5385,horizontal,
ip_2_5387,ip_2_5388,horizontal,
ip_2_5397,ip_2_5398,horizontal,
ip_2_5401,ip_2_5402,horizontal,
ip_2_5406,ip_2_5407,horizontal,
ip_2_5411,ip_2_5412,horizontal,
ip_2_5414,ip_2_5415,horizontal,
ip_2_5425,ip_2_5426,horizontal,
ip_2_5427,ip_2_5428,horizontal,
ip_2_5436,ip_2_5437,horizontal,
ip_2_5440,ip_2_5441,horizontal,
ip_2_5447,ip_2_5448,horizontal,
ip_2_5453,ip_2_5454,horizontal,
ip_2_5458,ip_2_5459,horizontal,
ip_2_5462,ip_2_5463,horizontal,
ip_2_5464,ip_2_5465,horizontal,
ip_2_5471,ip_2_5472,horizontal,
ip_2_5475,ip_2_5476,horizontal,
ip_2_5482,ip_2_5483,horizontal,
ip_2_5491,ip_2_5492,horizontal,
ip_2_5494,ip_2_5495,horizontal,
ip_2_5502,ip_2_5503,horizontal,
ip_2_5515,ip_2_5516,horizontal,
ip_2_5519,ip_2_5520,horizontal,
ip_2_5524,ip_2_5525,horizontal,
ip_2_5532,ip_2_5533,horizontal,
ip_2_5536,ip_2_5537,horizontal,
ip_2_5539,ip_2_5540,horizontal,
ip_2_5548,ip_2_5549,vertical,

